Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features
ANN_PCA_n_components-3,ANN,0.7829438423903213,0.7919413595508781,0.7829438423903213,0.7828969542751705,0.7127011494252874,0.7218891985199389,0.7127011494252874,0.7121299582009754,"pca_component_0, pca_component_1, pca_component_2"
ANN_PCA_n_components-4,ANN,0.7829438423903213,0.7919413595508781,0.7829438423903213,0.7828969542751705,0.7127011494252874,0.7218891985199389,0.7127011494252874,0.7121299582009754,"pca_component_0, pca_component_1, pca_component_2, pca_component_3"
ANN_PCA_n_components-5,ANN,0.7829438423903213,0.7919413595508781,0.7829438423903213,0.7828969542751705,0.7127011494252874,0.7218891985199389,0.7127011494252874,0.7121299582009754,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4"
ANN_PCA_n_components-6,ANN,0.7829438423903213,0.7919413595508781,0.7829438423903213,0.7828969542751705,0.7127011494252874,0.7218891985199389,0.7127011494252874,0.7121299582009754,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5"
ANN_PCA_n_components-7,ANN,0.7829438423903213,0.7919413595508781,0.7829438423903213,0.7828969542751705,0.7127011494252874,0.7218891985199389,0.7127011494252874,0.7121299582009754,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6"
ANN_PCA_n_components-8,ANN,0.7829438423903213,0.7919413595508781,0.7829438423903213,0.7828969542751705,0.7127011494252874,0.7218891985199389,0.7127011494252874,0.7121299582009754,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7"
ANN_PCA_n_components-9,ANN,0.7829438423903213,0.7919413595508781,0.7829438423903213,0.7828969542751705,0.7127011494252874,0.7218891985199389,0.7127011494252874,0.7121299582009754,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8"
ANN_PCA_n_components-10,ANN,0.7829438423903213,0.7919413595508781,0.7829438423903213,0.7828969542751705,0.7127011494252874,0.7218891985199389,0.7127011494252874,0.7121299582009754,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9"
ANN_PCA_n_components-11,ANN,0.7829438423903213,0.7919413595508781,0.7829438423903213,0.7828969542751705,0.7127011494252874,0.7218891985199389,0.7127011494252874,0.7121299582009754,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9, pca_component_10"
ANN_PCA_n_components-12,ANN,0.7829438423903213,0.7919413595508781,0.7829438423903213,0.7828969542751705,0.7127011494252874,0.7218891985199389,0.7127011494252874,0.7121299582009754,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9, pca_component_10, pca_component_11"
