Feature Group,Model,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score,Selected Features
ANN_PCA_n_components-3,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"pca_component_0, pca_component_1, pca_component_2"
ANN_PCA_n_components-4,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"pca_component_0, pca_component_1, pca_component_2, pca_component_3"
ANN_PCA_n_components-5,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4"
ANN_PCA_n_components-6,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5"
ANN_PCA_n_components-7,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6"
ANN_PCA_n_components-8,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7"
ANN_PCA_n_components-9,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8"
ANN_PCA_n_components-10,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9"
ANN_PCA_n_components-11,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9, pca_component_10"
ANN_PCA_n_components-12,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9, pca_component_10, pca_component_11"
ANN_PCA_n_components-13,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"pca_component_0, pca_component_1, pca_component_2, pca_component_3, pca_component_4, pca_component_5, pca_component_6, pca_component_7, pca_component_8, pca_component_9, pca_component_10, pca_component_11, pca_component_12"
ANN_VARIANCE_threshold-0.001,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"R, G, B, r, b, G/Bratio, H, S, cL, ca, cb"
ANN_VARIANCE_threshold-0.005,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"R, G, B, G/Bratio, H, S, cL, ca, cb"
ANN_VARIANCE_threshold-0.01,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"R, G, B, G/Bratio, H, cL, ca, cb"
ANN_VARIANCE_threshold-0.02,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"R, G, B, G/Bratio, H, cL, ca, cb"
ANN_VARIANCE_threshold-0.05,ANN,0.751984126984127,0.7627108067458596,0.751984126984127,0.7507564302903657,0.7090069284064665,0.7271091682139186,0.7090069284064665,0.7077588154585106,"R, G, B, H, cL, ca, cb"
